StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Trad_trust_music_1,Trad_hypo_music_1,Trad_like_music_1,Trad_honest_music_1,Trad_good_music_1,Trad_trust_jury_1,Trad_hypo_jury_1,Trad_like_jury_1,Trad_honest_jury_1,Trad_good_jury_1,Trad_trust_phone_1,Trad_hypo_phone_1,Trad_like_phone_1,Trad_honest_phone_1,Trad_good_phone_1,Trad_trust_print_1,Trad_hypo_print_1,Trad_like_print_1,Trad_honest_print_1,Trad_good_print_1,Honest_trust_music_1,Honest_hypo_music_1,Honest_like_music_1,Honest_honest_music_1,Honest_good_music_1,Honest_trust_jury_1,Honest_hypo_jury_1,Honest_like_jury_1,Honest_honest_jury_1,Honest_good_jury_1,Honest_trust_phone_1,Honest_hypo_phone_1,Honest_like_phone_1,Honest_honest_phone_1,Honest_good_phone_1,Honest_trust_print_1,Honest_hypo_print_1,Honest_like_print_1,Honest_honest_print_1,Honest_good_print_1,Age,Gender,Gender_3_TEXT,Income,Education,Random ID,Create New Field or Choose From Dropdown...,Q79_3_TEXT - Topics,FL_15_DO,FL_14_DO,FL_16_DO,MusicTraditional_hypocrisy_DO,JuryTrad_hyp_DO,PhonecallTrad_hypo_DO,PrintingTrad_hypo_DO,MusicHonest_hypocrisy_DO,Juryhon_hyp_DO,PhoneCallHon_hypo_DO,PrintingHon_hypo_DO
Start Date,End Date,Response Type,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Distribution Channel,User Language,How trustworthy do you think Becky is?,How hypocritical do you think Becky is?,How much do you like Becky?,How honest do you think Becky is?,How good a person do you think Becky is?,How trustworthy do you think Jennifer is?,How hypocritical do you think Jennifer is?,How much do you like Jennifer?,How honest do you think Jennifer is?,How good a person do you think Jennifer is?,How trustworthy do you think Bruce is?,How hypocritical do you think Bruce is?,How much do you like Bruce?,How honest do you think Bruce is?,How good a person do you think Bruce is?,How trustworthy do you think Kevin is?,How hypocritical do you think Kevin is?,How much do you like Kevin?,How honest do you think Kevin is?,How good a person do you think Kevin is?,How trustworthy do you think Becky is?,How hypocritical do you think Becky is?,How much do you like Becky?,How honest do you think Becky is?,How good a person do you think Becky is?,How trustworthy do you think Jennifer is?,How hypocritical do you think Jennifer is?,How much do you like Jennifer?,How honest do you think Jennifer is?,How good a person do you think Jennifer is?,How trustworthy do you think Bruce is?,How hypocritical do you think Bruce is?,How much do you like Bruce?,How honest do you think Bruce is?,How good a person do you think Bruce is?,How trustworthy do you think Kevin is?,How hypocritical do you think Kevin is?,How much do you like Kevin?,How honest do you think Kevin is?,How good a person do you think Kevin is?,Which category below includes your age?,What is your gender? - Selected Choice,What is your gender? - Other - Text,What is your approximate average household income?,What is the highest level of school you have completed or the highest degree you have received?,Random ID,Create New Field or Choose From Dropdown...,Q79_3_TEXT - Topics,FL_15 - Block Randomizer - Display Order,FL_14 - Block Randomizer - Display Order,FL_16 - Block Randomizer - Display Order,Music Traditional_hypocrisy - Display Order,Jury Trad_hyp - Display Order,Phone call Trad_hypo - Display Order,Printing Trad_hypo - Display Order,Music Honest_hypocrisy - Display Order,Jury hon_hyp - Display Order,Phone Call Hon_hypo - Display Order,Printing Hon_hypo - Display Order
"{""ImportId"":""startDate"",""timeZone"":""America/Denver""}","{""ImportId"":""endDate"",""timeZone"":""America/Denver""}","{""ImportId"":""status""}","{""ImportId"":""progress""}","{""ImportId"":""duration""}","{""ImportId"":""finished""}","{""ImportId"":""recordedDate"",""timeZone"":""America/Denver""}","{""ImportId"":""_recordId""}","{""ImportId"":""distributionChannel""}","{""ImportId"":""userLanguage""}","{""ImportId"":""QID2_1""}","{""ImportId"":""QID3_1""}","{""ImportId"":""QID4_1""}","{""ImportId"":""QID5_1""}","{""ImportId"":""QID6_1""}","{""ImportId"":""QID26_1""}","{""ImportId"":""QID27_1""}","{""ImportId"":""QID28_1""}","{""ImportId"":""QID29_1""}","{""ImportId"":""QID30_1""}","{""ImportId"":""QID38_1""}","{""ImportId"":""QID39_1""}","{""ImportId"":""QID40_1""}","{""ImportId"":""QID41_1""}","{""ImportId"":""QID42_1""}","{""ImportId"":""QID62_1""}","{""ImportId"":""QID63_1""}","{""ImportId"":""QID64_1""}","{""ImportId"":""QID65_1""}","{""ImportId"":""QID66_1""}","{""ImportId"":""QID8_1""}","{""ImportId"":""QID9_1""}","{""ImportId"":""QID10_1""}","{""ImportId"":""QID11_1""}","{""ImportId"":""QID12_1""}","{""ImportId"":""QID32_1""}","{""ImportId"":""QID33_1""}","{""ImportId"":""QID34_1""}","{""ImportId"":""QID35_1""}","{""ImportId"":""QID36_1""}","{""ImportId"":""QID50_1""}","{""ImportId"":""QID51_1""}","{""ImportId"":""QID52_1""}","{""ImportId"":""QID53_1""}","{""ImportId"":""QID54_1""}","{""ImportId"":""QID68_1""}","{""ImportId"":""QID69_1""}","{""ImportId"":""QID70_1""}","{""ImportId"":""QID71_1""}","{""ImportId"":""QID72_1""}","{""ImportId"":""QID76""}","{""ImportId"":""QID77""}","{""ImportId"":""QID77_3_TEXT""}","{""ImportId"":""QID78""}","{""ImportId"":""QID79""}","{""ImportId"":""Random ID""}","{""ImportId"":""Create New Field or Choose From Dropdown...""}","{""ImportId"":""QID77_3_TEXT_0ff30fa9c5dd4c6ea461e7caTopics""}","{""ImportId"":""FL_15_DO""}","{""ImportId"":""FL_14_DO""}","{""ImportId"":""FL_16_DO""}","{""ImportId"":""BL_eD8hl4oOvuI3v2l_DO""}","{""ImportId"":""BL_1MTjd8HgEX8c53D_DO""}","{""ImportId"":""BL_b3ZEocGBdWmYQER_DO""}","{""ImportId"":""BL_0fdvyi3ocPN8113_DO""}","{""ImportId"":""BL_ePplkgqcUmFpBWd_DO""}","{""ImportId"":""BL_6sSgwPTCcgdqPJ3_DO""}","{""ImportId"":""BL_eDJvv8Xf0OvL381_DO""}","{""ImportId"":""BL_80qipzIFRmwD9Ah_DO""}"
12/3/2018 17:39,12/3/2018 17:43,IP Address,100,212,TRUE,12/3/2018 17:43,R_3KxvhVidWvrSQf0,anonymous,EN,,,,,,,,,,,,,,,,,,,,,32,75,52,40,52,60,38,61,63,57,51,58,52,52,61,41,56,43,58,51,40-49,Female,,"$15,000 to $25,000",Bachelor degree,1730,,,FL_16,,MusicHonest_hypocrisy|PhoneCallHon_hypo|PrintingHon_hypo|Juryhon_hyp,,,,,Q7|Honest_like_music|Honest_trust_music|Honest_hypo_music|Honest_honest_music|Honest_good_music,Q31|Honest_trust_jury|Honest_good_jury|Honest_hypo_jury|Honest_honest_jury|Honest_like_jury,Q49|Honest_like_phone|Honest_good_phone|Honest_trust_phone|Honest_honest_phone|Honest_hypo_phone,Q67|Honest_honest_print|Honest_hypo_print|Honest_trust_print|Honest_like_print|Honest_good_print
12/3/2018 17:39,12/3/2018 17:43,IP Address,100,223,TRUE,12/3/2018 17:43,R_1fkgxi1va2RWrav,anonymous,EN,23,82,34,30,31,17,100,27,20,33,31,93,35,44,28,25,91,55,34,33,,,,,,,,,,,,,,,,,,,,,30-39,Female,,"$35,000 to $50,000",Bachelor degree,5122,,,FL_14,JuryTrad_hyp|MusicTraditional_hypocrisy|PrintingTrad_hypo|PhonecallTrad_hypo,,Q1|Trad_good_music|Trad_honest_music|Trad_like_music|Trad_trust_music|Trad_hypo_music,Q25|Trad_hypo_jury|Trad_good_jury|Trad_honest_jury|Trad_trust_jury|Trad_like_jury,Q37|Trad_good_phone|Trad_like_phone|Trad_hypo_phone|Trad_trust_phone|Trad_honest_phone,Q61|Trad_good_print|Trad_trust_print|Trad_honest_print|Trad_hypo_print|Trad_like_print,,,,
12/3/2018 17:39,12/3/2018 17:43,IP Address,100,248,TRUE,12/3/2018 17:43,R_cGs5s0gEPDWoBBn,anonymous,EN,,,,,,,,,,,,,,,,,,,,,16,94,5,0,19,26,50,36,68,42,72,72,15,24,25,9,88,4,14,31,30-39,Female,,"$25,000 to $35,000",Some college,2547,,,FL_16,,Juryhon_hyp|PhoneCallHon_hypo|PrintingHon_hypo|MusicHonest_hypocrisy,,,,,Q7|Honest_hypo_music|Honest_like_music|Honest_trust_music|Honest_good_music|Honest_honest_music,Q31|Honest_like_jury|Honest_good_jury|Honest_honest_jury|Honest_trust_jury|Honest_hypo_jury,Q49|Honest_trust_phone|Honest_hypo_phone|Honest_honest_phone|Honest_like_phone|Honest_good_phone,Q67|Honest_like_print|Honest_honest_print|Honest_good_print|Honest_hypo_print|Honest_trust_print
12/3/2018 17:40,12/3/2018 17:43,IP Address,100,201,TRUE,12/3/2018 17:43,R_3EcGWxDIlempY65,anonymous,EN,,,,,,,,,,,,,,,,,,,,,56,15,83,83,52,81,18,81,83,49,84,14,84,84,52,76,17,78,100,51,30-39,Female,,"$35,000 to $50,000",Vocational Training,8405,,,FL_16,,PrintingHon_hypo|Juryhon_hyp|PhoneCallHon_hypo|MusicHonest_hypocrisy,,,,,Q7|Honest_honest_music|Honest_like_music|Honest_good_music|Honest_hypo_music|Honest_trust_music,Q31|Honest_like_jury|Honest_good_jury|Honest_trust_jury|Honest_honest_jury|Honest_hypo_jury,Q49|Honest_hypo_phone|Honest_like_phone|Honest_honest_phone|Honest_trust_phone|Honest_good_phone,Q67|Honest_trust_print|Honest_like_print|Honest_hypo_print|Honest_good_print|Honest_honest_print
12/3/2018 17:41,12/3/2018 17:43,IP Address,100,140,TRUE,12/3/2018 17:43,R_3kgGP7Mc7ssLuyk,anonymous,EN,51,72,73,66,61,51,60,34,60,52,51,65,62,52,39,51,65,53,75,63,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"$25,000 to $35,000","High school degree or equivalent (e.g., GED)",6981,,,FL_14,PhonecallTrad_hypo|PrintingTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy,,Q1|Trad_trust_music|Trad_hypo_music|Trad_honest_music|Trad_good_music|Trad_like_music,Q25|Trad_trust_jury|Trad_like_jury|Trad_hypo_jury|Trad_honest_jury|Trad_good_jury,Q37|Trad_trust_phone|Trad_like_phone|Trad_hypo_phone|Trad_honest_phone|Trad_good_phone,Q61|Trad_like_print|Trad_hypo_print|Trad_trust_print|Trad_good_print|Trad_honest_print,,,,
12/3/2018 17:38,12/3/2018 17:43,IP Address,100,299,TRUE,12/3/2018 17:43,R_1Eg0PGsfdZHvU4j,anonymous,EN,33,100,51,0,51,0,76,52,0,50,0,100,51,0,52,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,21-29,Female,,"$15,000 to $25,000",Bachelor degree,618,,,FL_14,PhonecallTrad_hypo|PrintingTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy,,Q1|Trad_hypo_music|Trad_good_music|Trad_trust_music|Trad_like_music|Trad_honest_music,Q25|Trad_good_jury|Trad_hypo_jury|Trad_trust_jury|Trad_honest_jury|Trad_like_jury,Q37|Trad_good_phone|Trad_hypo_phone|Trad_trust_phone|Trad_honest_phone|Trad_like_phone,Q61|Trad_honest_print|Trad_like_print|Trad_good_print|Trad_trust_print|Trad_hypo_print,,,,
12/3/2018 17:42,12/3/2018 17:43,IP Address,100,52,TRUE,12/3/2018 17:43,R_1ghe3lDSSiLw6JO,anonymous,EN,31,65,52,25,68,31,25,52,79,76,71,28,62,21,77,34,21,70,40,73,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"$10,000 to $15,000",Some college,404,,,FL_14,JuryTrad_hyp|PhonecallTrad_hypo|MusicTraditional_hypocrisy|PrintingTrad_hypo,,Q1|Trad_like_music|Trad_good_music|Trad_trust_music|Trad_honest_music|Trad_hypo_music,Q25|Trad_honest_jury|Trad_hypo_jury|Trad_like_jury|Trad_good_jury|Trad_trust_jury,Q37|Trad_trust_phone|Trad_honest_phone|Trad_like_phone|Trad_hypo_phone|Trad_good_phone,Q61|Trad_trust_print|Trad_hypo_print|Trad_like_print|Trad_honest_print|Trad_good_print,,,,
12/3/2018 17:39,12/3/2018 17:43,IP Address,100,230,TRUE,12/3/2018 17:43,R_3CPCGbbcVm293f7,anonymous,EN,,,,,,,,,,,,,,,,,,,,,40,60,48,66,47,48,56,49,62,50,47,58,44,66,45,45,50,46,63,45,50-59,Male,,"$35,000 to $50,000",Bachelor degree,7835,,,FL_16,,MusicHonest_hypocrisy|PhoneCallHon_hypo|Juryhon_hyp|PrintingHon_hypo,,,,,Q7|Honest_trust_music|Honest_honest_music|Honest_hypo_music|Honest_like_music|Honest_good_music,Q31|Honest_honest_jury|Honest_like_jury|Honest_good_jury|Honest_hypo_jury|Honest_trust_jury,Q49|Honest_good_phone|Honest_honest_phone|Honest_trust_phone|Honest_hypo_phone|Honest_like_phone,Q67|Honest_hypo_print|Honest_honest_print|Honest_good_print|Honest_like_print|Honest_trust_print
12/3/2018 17:42,12/3/2018 17:43,IP Address,100,86,TRUE,12/3/2018 17:43,R_3EcMzO2ncXseWUB,anonymous,EN,77,29,31,70,80,73,15,52,75,75,71,21,42,84,78,15,83,20,18,14,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"$10,000 to $15,000",Bachelor degree,3256,,,FL_14,PrintingTrad_hypo|JuryTrad_hyp|MusicTraditional_hypocrisy|PhonecallTrad_hypo,,Q1|Trad_good_music|Trad_like_music|Trad_trust_music|Trad_hypo_music|Trad_honest_music,Q25|Trad_trust_jury|Trad_like_jury|Trad_good_jury|Trad_honest_jury|Trad_hypo_jury,Q37|Trad_good_phone|Trad_like_phone|Trad_honest_phone|Trad_hypo_phone|Trad_trust_phone,Q61|Trad_like_print|Trad_hypo_print|Trad_trust_print|Trad_honest_print|Trad_good_print,,,,
12/3/2018 17:42,12/3/2018 17:43,IP Address,100,75,TRUE,12/3/2018 17:43,R_2f9xkkS14ZesdAF,anonymous,EN,78,72,74,96,88,90,81,72,96,83,95,81,79,93,73,71,81,93,83,95,,,,,,,,,,,,,,,,,,,,,30-39,Male,,"$25,000 to $35,000",Graduate degree,9095,,,FL_14,MusicTraditional_hypocrisy|PhonecallTrad_hypo|PrintingTrad_hypo|JuryTrad_hyp,,Q1|Trad_hypo_music|Trad_good_music|Trad_like_music|Trad_honest_music|Trad_trust_music,Q25|Trad_like_jury|Trad_good_jury|Trad_honest_jury|Trad_hypo_jury|Trad_trust_jury,Q37|Trad_good_phone|Trad_honest_phone|Trad_hypo_phone|Trad_like_phone|Trad_trust_phone,Q61|Trad_trust_print|Trad_hypo_print|Trad_good_print|Trad_honest_print|Trad_like_print,,,,
12/3/2018 17:40,12/3/2018 17:43,IP Address,100,221,TRUE,12/3/2018 17:43,R_3j1XoPqJEUZ3JEn,anonymous,EN,,,,,,,,,,,,,,,,,,,,,57,64,49,59,53,65,49,37,78,60,55,43,58,74,69,71,43,82,71,67,21-29,Male,,"$25,000 to $35,000",Graduate degree,949,,,FL_16,,Juryhon_hyp|MusicHonest_hypocrisy|PhoneCallHon_hypo|PrintingHon_hypo,,,,,Q7|Honest_like_music|Honest_honest_music|Honest_good_music|Honest_trust_music|Honest_hypo_music,Q31|Honest_good_jury|Honest_honest_jury|Honest_like_jury|Honest_hypo_jury|Honest_trust_jury,Q49|Honest_like_phone|Honest_hypo_phone|Honest_trust_phone|Honest_good_phone|Honest_honest_phone,Q67|Honest_good_print|Honest_like_print|Honest_trust_print|Honest_honest_print|Honest_hypo_print
12/3/2018 17:38,12/3/2018 17:43,IP Address,100,314,TRUE,12/3/2018 17:43,R_poPkVhGxHIcEaB3,anonymous,EN,,,,,,,,,,,,,,,,,,,,,21,89,23,20,22,81,90,84,86,80,78,78,62,75,77,74,87,71,80,71,40-49,Male,,"$25,000 to $35,000","High school degree or equivalent (e.g., GED)",9073,,,FL_16,,PrintingHon_hypo|MusicHonest_hypocrisy|PhoneCallHon_hypo|Juryhon_hyp,,,,,Q7|Honest_hypo_music|Honest_honest_music|Honest_trust_music|Honest_like_music|Honest_good_music,Q31|Honest_hypo_jury|Honest_good_jury|Honest_trust_jury|Honest_like_jury|Honest_honest_jury,Q49|Honest_honest_phone|Honest_like_phone|Honest_good_phone|Honest_trust_phone|Honest_hypo_phone,Q67|Honest_trust_print|Honest_like_print|Honest_good_print|Honest_hypo_print|Honest_honest_print
12/3/2018 17:40,12/3/2018 17:43,IP Address,100,222,TRUE,12/3/2018 17:44,R_322E4TaqE4ZnNHL,anonymous,EN,17,100,28,6,18,27,100,45,19,37,44,90,36,30,36,16,100,30,10,40,,,,,,,,,,,,,,,,,,,,,30-39,Male,,"$80,000 to $100,000",Graduate degree,7160,,,FL_14,MusicTraditional_hypocrisy|PhonecallTrad_hypo|JuryTrad_hyp|PrintingTrad_hypo,,Q1|Trad_good_music|Trad_honest_music|Trad_hypo_music|Trad_like_music|Trad_trust_music,Q25|Trad_good_jury|Trad_like_jury|Trad_honest_jury|Trad_hypo_jury|Trad_trust_jury,Q37|Trad_good_phone|Trad_hypo_phone|Trad_honest_phone|Trad_like_phone|Trad_trust_phone,Q61|Trad_trust_print|Trad_honest_print|Trad_good_print|Trad_like_print|Trad_hypo_print,,,,
12/3/2018 17:41,12/3/2018 17:44,IP Address,100,180,TRUE,12/3/2018 17:44,R_3PFfJnGYKi4PpkQ,anonymous,EN,,,,,,,,,,,,,,,,,,,,,51,72,52,79,69,40,67,52,41,52,44,80,52,63,52,51,62,38,83,51,50-59,Female,,"$10,000 to $15,000",Some college,3742,,,FL_16,,PrintingHon_hypo|MusicHonest_hypocrisy|PhoneCallHon_hypo|Juryhon_hyp,,,,,Q7|Honest_like_music|Honest_hypo_music|Honest_honest_music|Honest_trust_music|Honest_good_music,Q31|Honest_good_jury|Honest_hypo_jury|Honest_like_jury|Honest_trust_jury|Honest_honest_jury,Q49|Honest_trust_phone|Honest_like_phone|Honest_good_phone|Honest_honest_phone|Honest_hypo_phone,Q67|Honest_good_print|Honest_hypo_print|Honest_like_print|Honest_honest_print|Honest_trust_print
12/3/2018 17:36,12/3/2018 17:44,IP Address,100,490,TRUE,12/3/2018 17:44,R_Q6aerHZWb8GUdeF,anonymous,EN,8,88,42,22,48,11,86,36,14,48,18,89,47,18,46,10,85,49,15,48,,,,,,,,,,,,,,,,,,,,,60-69,Female,,"$15,000 to $25,000",Graduate degree,6515,,,FL_14,MusicTraditional_hypocrisy|PrintingTrad_hypo|JuryTrad_hyp|PhonecallTrad_hypo,,Q1|Trad_honest_music|Trad_good_music|Trad_trust_music|Trad_like_music|Trad_hypo_music,Q25|Trad_like_jury|Trad_trust_jury|Trad_good_jury|Trad_hypo_jury|Trad_honest_jury,Q37|Trad_hypo_phone|Trad_good_phone|Trad_like_phone|Trad_honest_phone|Trad_trust_phone,Q61|Trad_honest_print|Trad_hypo_print|Trad_like_print|Trad_trust_print|Trad_good_print,,,,
12/3/2018 17:40,12/3/2018 17:44,IP Address,100,231,TRUE,12/3/2018 17:44,R_1rGpV1caUqND5Nw,anonymous,EN,7,96,8,8,8,22,96,24,22,36,22,97,24,23,32,21,96,22,22,40,,,,,,,,,,,,,,,,,,,,,60-69,Female,,"$10,000 to $15,000",Graduate degree,2791,,,FL_14,JuryTrad_hyp|PhonecallTrad_hypo|MusicTraditional_hypocrisy|PrintingTrad_hypo,,Q1|Trad_good_music|Trad_like_music|Trad_honest_music|Trad_trust_music|Trad_hypo_music,Q25|Trad_good_jury|Trad_trust_jury|Trad_like_jury|Trad_hypo_jury|Trad_honest_jury,Q37|Trad_good_phone|Trad_hypo_phone|Trad_trust_phone|Trad_honest_phone|Trad_like_phone,Q61|Trad_good_print|Trad_like_print|Trad_honest_print|Trad_trust_print|Trad_hypo_print,,,,
12/3/2018 17:41,12/3/2018 17:44,IP Address,100,149,TRUE,12/3/2018 17:44,R_2rN5FcPnZVlXWys,anonymous,EN,,,,,,,,,,,,,,,,,,,,,74,38,52,72,60,55,47,52,63,52,62,41,56,70,53,59,46,54,67,51,30-39,Male,,"$5,000 to $10,000",Some college,3199,,,FL_16,,MusicHonest_hypocrisy|Juryhon_hyp|PhoneCallHon_hypo|PrintingHon_hypo,,,,,Q7|Honest_honest_music|Honest_hypo_music|Honest_trust_music|Honest_like_music|Honest_good_music,Q31|Honest_like_jury|Honest_trust_jury|Honest_honest_jury|Honest_hypo_jury|Honest_good_jury,Q49|Honest_trust_phone|Honest_like_phone|Honest_honest_phone|Honest_good_phone|Honest_hypo_phone,Q67|Honest_honest_print|Honest_hypo_print|Honest_trust_print|Honest_good_print|Honest_like_print
12/3/2018 17:38,12/3/2018 17:44,IP Address,100,389,TRUE,12/3/2018 17:44,R_3Pr0oqAOLxiF87n,anonymous,EN,,,,,,,,,,,,,,,,,,,,,71,62,92,86,75,90,82,81,100,88,80,81,57,100,66,100,49,100,100,100,21-29,Female,,"Less than $5,000","High school degree or equivalent (e.g., GED)",696,,,FL_16,,MusicHonest_hypocrisy|PrintingHon_hypo|PhoneCallHon_hypo|Juryhon_hyp,,,,,Q7|Honest_trust_music|Honest_like_music|Honest_honest_music|Honest_hypo_music|Honest_good_music,Q31|Honest_hypo_jury|Honest_trust_jury|Honest_good_jury|Honest_honest_jury|Honest_like_jury,Q49|Honest_trust_phone|Honest_hypo_phone|Honest_like_phone|Honest_honest_phone|Honest_good_phone,Q67|Honest_trust_print|Honest_honest_print|Honest_hypo_print|Honest_like_print|Honest_good_print
12/3/2018 17:34,12/3/2018 17:44,IP Address,100,594,TRUE,12/3/2018 17:44,R_7QjhnjiHQnu8HuN,anonymous,EN,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,0,100,0,0,0,,,,,,,,,,,,,,,,,,,,,21-29,Male,,"Less than $5,000",Bachelor degree,6407,,,FL_14,PrintingTrad_hypo|MusicTraditional_hypocrisy|JuryTrad_hyp|PhonecallTrad_hypo,,Q1|Trad_honest_music|Trad_like_music|Trad_good_music|Trad_trust_music|Trad_hypo_music,Q25|Trad_like_jury|Trad_good_jury|Trad_hypo_jury|Trad_trust_jury|Trad_honest_jury,Q37|Trad_like_phone|Trad_hypo_phone|Trad_honest_phone|Trad_good_phone|Trad_trust_phone,Q61|Trad_good_print|Trad_trust_print|Trad_hypo_print|Trad_honest_print|Trad_like_print,,,,
12/3/2018 17:38,12/3/2018 17:44,IP Address,100,384,TRUE,12/3/2018 17:44,R_31yJv40an6C2Qjh,anonymous,EN,,,,,,,,,,,,,,,,,,,,,82,70,65,93,95,79,56,61,95,84,82,70,63,95,95,85,71,65,96,92,40-49,Male,,"Over $100,000",Graduate degree,184,,,FL_16,,Juryhon_hyp|PrintingHon_hypo|MusicHonest_hypocrisy|PhoneCallHon_hypo,,,,,Q7|Honest_hypo_music|Honest_honest_music|Honest_trust_music|Honest_like_music|Honest_good_music,Q31|Honest_like_jury|Honest_honest_jury|Honest_trust_jury|Honest_good_jury|Honest_hypo_jury,Q49|Honest_like_phone|Honest_honest_phone|Honest_hypo_phone|Honest_good_phone|Honest_trust_phone,Q67|Honest_honest_print|Honest_good_print|Honest_hypo_print|Honest_trust_print|Honest_like_print
12/3/2018 17:41,12/3/2018 17:45,IP Address,100,192,TRUE,12/3/2018 17:45,R_1NlTrk0PtBsn5Vk,anonymous,EN,,,,,,,,,,,,,,,,,,,,,57,66,52,50,51,50,75,50,50,49,51,40,73,52,54,51,67,31,35,51,30-39,Male,,"Over $100,000",Bachelor degree,3515,,,FL_16,,Juryhon_hyp|PrintingHon_hypo|PhoneCallHon_hypo|MusicHonest_hypocrisy,,,,,Q7|Honest_trust_music|Honest_honest_music|Honest_like_music|Honest_hypo_music|Honest_good_music,Q31|Honest_hypo_jury|Honest_good_jury|Honest_trust_jury|Honest_like_jury|Honest_honest_jury,Q49|Honest_good_phone|Honest_trust_phone|Honest_honest_phone|Honest_like_phone|Honest_hypo_phone,Q67|Honest_honest_print|Honest_good_print|Honest_hypo_print|Honest_like_print|Honest_trust_print
12/3/2018 17:42,12/3/2018 17:45,IP Address,100,181,TRUE,12/3/2018 17:45,R_3gO6u9Qr6YiedlM,anonymous,EN,,,,,,,,,,,,,,,,,,,,,6,88,10,31,30,9,82,21,11,39,75,18,94,67,88,23,56,80,72,70,30-39,Male,,"Over $100,000",Bachelor degree,6679,,,FL_16,,PrintingHon_hypo|PhoneCallHon_hypo|Juryhon_hyp|MusicHonest_hypocrisy,,,,,Q7|Honest_honest_music|Honest_like_music|Honest_hypo_music|Honest_good_music|Honest_trust_music,Q31|Honest_hypo_jury|Honest_like_jury|Honest_trust_jury|Honest_good_jury|Honest_honest_jury,Q49|Honest_good_phone|Honest_like_phone|Honest_hypo_phone|Honest_trust_phone|Honest_honest_phone,Q67|Honest_honest_print|Honest_hypo_print|Honest_like_print|Honest_trust_print|Honest_good_print
12/3/2018 17:39,12/3/2018 17:45,IP Address,100,336,TRUE,12/3/2018 17:45,R_2ASyYr4faqKUJ91,anonymous,EN,43,91,47,35,49,34,86,33,36,34,43,87,38,45,46,43,85,40,47,44,,,,,,,,,,,,,,,,,,,,,30-39,Female,,"$35,000 to $50,000",Graduate degree,3306,,,FL_14,JuryTrad_hyp|PrintingTrad_hypo|MusicTraditional_hypocrisy|PhonecallTrad_hypo,,Q1|Trad_trust_music|Trad_good_music|Trad_honest_music|Trad_like_music|Trad_hypo_music,Q25|Trad_like_jury|Trad_trust_jury|Trad_good_jury|Trad_hypo_jury|Trad_honest_jury,Q37|Trad_hypo_phone|Trad_honest_phone|Trad_like_phone|Trad_trust_phone|Trad_good_phone,Q61|Trad_good_print|Trad_like_print|Trad_hypo_print|Trad_honest_print|Trad_trust_print,,,,
12/3/2018 17:44,12/3/2018 17:45,IP Address,100,82,TRUE,12/3/2018 17:45,R_3qeZqNDUncg1UJ7,anonymous,EN,27,96,27,21,29,22,96,23,21,26,18,90,15,17,16,19,91,22,24,20,,,,,,,,,,,,,,,,,,,,,70 or older,Female,,"$15,000 to $25,000","High school degree or equivalent (e.g., GED)",8410,,,FL_14,MusicTraditional_hypocrisy|JuryTrad_hyp|PhonecallTrad_hypo|PrintingTrad_hypo,,Q1|Trad_like_music|Trad_hypo_music|Trad_good_music|Trad_honest_music|Trad_trust_music,Q25|Trad_honest_jury|Trad_like_jury|Trad_trust_jury|Trad_hypo_jury|Trad_good_jury,Q37|Trad_trust_phone|Trad_like_phone|Trad_good_phone|Trad_honest_phone|Trad_hypo_phone,Q61|Trad_hypo_print|Trad_honest_print|Trad_like_print|Trad_good_print|Trad_trust_print,,,,
12/3/2018 17:42,12/3/2018 17:45,IP Address,100,190,TRUE,12/3/2018 17:45,R_1jHh1IapFNR2oDh,anonymous,EN,,,,,,,,,,,,,,,,,,,,,52,89,53,18,52,51,85,56,30,52,39,84,53,41,53,51,88,18,53,51,30-39,Female,,"$15,000 to $25,000",Vocational Training,1178,,,FL_16,,PrintingHon_hypo|MusicHonest_hypocrisy|Juryhon_hyp|PhoneCallHon_hypo,,,,,Q7|Honest_honest_music|Honest_hypo_music|Honest_like_music|Honest_trust_music|Honest_good_music,Q31|Honest_good_jury|Honest_hypo_jury|Honest_trust_jury|Honest_honest_jury|Honest_like_jury,Q49|Honest_trust_phone|Honest_hypo_phone|Honest_honest_phone|Honest_good_phone|Honest_like_phone,Q67|Honest_trust_print|Honest_good_print|Honest_honest_print|Honest_like_print|Honest_hypo_print
